플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,유후의피아노래,5.6,250,167.14285714285714,936
SOOP,뽀끔o3o,30.7,59,30.439739413680783,934.5
SOOP,반히._.,37.3,37,25.021447721179623,933.3
SOOP,란쵸_,28.2,108,32.826241134751776,925.7
SOOP,김웰로,13.9,93,65.82014388489209,914.9
SOOP,빅토리~!,4.6,284,198.7173913043478,914.1
SOOP,한비。,25,55,36.532,913.3
치지직,이복만,33,46,27.451515151515153,905.9
SOOP,김쁘피,17.2,95,52.604651162790695,904.8
치지직,아이치,8.9,236,100.33707865168539,893
치지직,쏭이,23.6,101,36.91101694915254,871.1
치지직,텝텝,9.7,129,89.68041237113403,869.9
치지직,메메s,47.6,35,18.24579831932773,868.5
SOOP,낭니♥,6,188,143.71666666666667,862.3
치지직,옵쪽이,40.8,41,21.07843137254902,860
SOOP,♡소유나♡,9.7,126,88.65979381443299,860
SOOP,김야미♥,13.6,609,62.830882352941174,854.5
치지직,Sley,17,84,49.37647058823529,839.4
SOOP,우냥v,29.9,52,28.070234113712374,839.3
SOOP,립LIP,6.7,167,124.70149253731343,835.5
SOOP,owesportsjp,29.9,54,27.812709030100333,831.6
치지직,훈톨이,47.5,28,17.298947368421054,821.7
치지직,댕 균,6.1,224,134.29508196721312,819.2
SOOP,하두링,5.2,184,155.3846153846154,808
치지직,얌록,57.4,33,14.02787456445993,805.2
SOOP,린링,31.1,73,25.726688102893892,800.1
치지직,청묘,3.4,451,235.23529411764707,799.8
SOOP,김멘탈,73,19,10.893150684931507,795.2
SOOP,욱하는형,21,241,37.82380952380952,794.3
치지직,한나금,27.6,65,28.619565217391305,789.9
SOOP,오리-3-,5.3,235,148.69811320754718,788.1
치지직,판누,29.3,50,26.87372013651877,787.4
SOOP,구본좌,53.2,31,14.488721804511279,770.8
SOOP,김하선,17.3,92,44.25433526011561,765.6
SOOP,햇비,1.1,750,693.0909090909091,762.4
치지직,텐플라스텐 텐텐,6.9,150,109.1304347826087,753
치지직,Proud,7,160,106,742
SOOP,후룽카카,28.7,39,25.714285714285715,738
SOOP,김대휘,11.9,96,60.80672268907563,723.6
SOOP,쪼이.,11.2,105,64.59821428571429,723.5
SOOP,바름이ϐ,33.8,52,21.189349112426036,716.2
치지직,땅컹이ㅋ,15.7,78,45.496815286624205,714.3
SOOP,이스타추멘!,7.1,190,100.5774647887324,714.1
SOOP,달묘_,11.4,90,62.421052631578945,711.6
SOOP,현단아v,16.6,61,42.80120481927711,710.5
치지직,멜랴,10,118,70.64,706.4
SOOP,도라임,45.1,20,15.106430155210642,681.3
치지직,슈이입니다,13.3,102,50.5187969924812,671.9
치지직,나나는못말려,42.8,28,15.679906542056075,671.1
SOOP,백송_,23.3,57,28.751072961373392,669.9
SOOP,미라지720,13.5,178,49.333333333333336,666
SOOP,딩굴♡,19.8,80,33.282828282828284,659
치지직,배빛,47.2,26,13.896186440677965,655.9
SOOP,나옹이빵,19.5,48,33.48717948717949,653
SOOP,윤이샘,2.9,272,225,652.5
SOOP,하루비_,9.3,105,70.13978494623656,652.3
치지직,쪼낙,2.8,352,232.60714285714286,651.3
치지직,유제이와 고양이,30.1,52,21.514950166112957,647.6
SOOP,야무지♪,13.4,73,48.19402985074627,645.8
치지직,Bernar,3.2,322,200.9375,643
SOOP,빡준빈,3.7,200,173.75675675675674,642.9
치지직,큐베 CuVee,1.4,571,458.64285714285717,642.1
SOOP,슬돌이,3.3,241,194.27272727272728,641.1
SOOP,류헤나,20.9,40,30.291866028708135,633.1
SOOP,금시키,46.6,25,13.407725321888412,624.8
SOOP,연보라♥,15.4,81,40.22077922077922,619.4
SOOP,딸기슈몽이♡,45.5,28,13.547252747252747,616.4
SOOP,비비-3-,49.3,21,12.464503042596348,614.5
치지직,위구리,1.9,400,318.3157894736842,604.8
SOOP,안예슬띠,1.9,367,313.4736842105263,595.6
치지직,쫑 민,22,42,26.918181818181818,592.2
SOOP,판다율,48.1,29,12.293139293139292,591.3
치지직,도로시 dorothy,5.1,152,115.86274509803921,590.9
SOOP,현르시,58.7,23,10.045996592844974,589.7
SOOP,김세노,2.9,273,202,585.8
치지직,자몽뀨1,6.5,138,90.0923076923077,585.6
SOOP,마우낭,29.7,51,19.64983164983165,583.6
치지직,머라냥 I Meolanyang,32.1,102,18.177570093457945,583.5
SOOP,이릴_,24.3,39,23.995884773662553,583.1
SOOP,똘복!,27.1,36,21.357933579335793,578.8
SOOP,이깨굴,27.5,46,21.029090909090908,578.3
SOOP,깅미잉,26,34,22.05,573.3
SOOP,성하늘,25,48,22.832,570.8
SOOP,걸뽀★,3,238,188.86666666666667,566.6
SOOP,한아밍,11.9,133,47.04201680672269,559.8
SOOP,청링고,26.4,32,20.958333333333332,553.3
치지직,김정민 해변킴,11.9,146,45.857142857142854,545.7
SOOP,미로。,5.8,138,93.84482758620689,544.3
치지직,따람지,10.9,69,49.77064220183486,542.5
치지직,후추,5.5,160,98.49090909090908,541.7
SOOP,〃라미〃,6.7,135,78.40298507462687,525.3
치지직,아론페이지,4.4,150,118.18181818181819,520
SOOP,새라새라♥,4,183,129.125,516.5
SOOP,현주♥,30.5,23,16.76065573770492,511.2
SOOP,로지rozi,72.9,15,7.008230452674897,510.9
SOOP,아칸_,17.4,96,29.229885057471265,508.6
SOOP,돌애정,16.5,75,30.763636363636362,507.6
SOOP,우히,32.9,24,15.337386018237082,504.6
SOOP,또야몽,19.6,30,25.163265306122447,493.2
SOOP,김옥독,18.8,45,26,488.8
SOOP,효짱♥,5.8,101,84.05172413793103,487.5
치지직,I최맑음I,39,52,12.4,483.6
치지직,플 레 타,4.9,169,98.57142857142857,483
SOOP,손진석.,24.4,43,19.778688524590162,482.6
SOOP,초아♬,23.1,34,20.73160173160173,478.9
SOOP,호미밍,13.8,46,34.67391304347826,478.5
SOOP,링고._.,6.7,108,71.32835820895522,477.9
SOOP,아이코_,16.5,95,28.915151515151514,477.1
치지직,미하루 Miharu,1.6,338,297.75,476.4
SOOP,햄쏘따,14.2,45,33.36619718309859,473.8
SOOP,류키∀,6.9,127,68.57971014492753,473.2
치지직,꼼댕이,55.3,21,8.553345388788427,473
치지직,화이트fps,23.7,38,19.924050632911392,472.2
SOOP,뽀꿈_,19.9,43,23.165829145728644,461
치지직,해옥 HAEOK,14,42,32.9,460.6
SOOP,사내.박재박,3.1,279,147.8709677419355,458.4
SOOP,고채린,17.2,52,26.569767441860463,457
치지직,샘물남,18.4,43,24.76086956521739,455.6
치지직,벨로스레아,18.1,52,24.950276243093924,451.6
SOOP,구보라,7.1,85,63.36619718309859,449.9
치지직,도이입니다,17.3,54,25.77456647398844,445.9
치지직,히레 hire,18.8,38,23.43617021276596,440.6
치지직,TTia 띠아,27.3,38,16.102564102564102,439.6
치지직,체크메이트입니다,6.5,118,67.12307692307692,436.3
SOOP,김뱅글:Þ,22.9,80,19.017467248908297,435.5
SOOP,바먀,16.7,59,25.952095808383234,433.4
SOOP,홍타쿠!,3.1,153,139.58064516129033,432.7
치지직,문창식,21.3,46,20.131455399061032,428.8
SOOP,아눙,21.8,64,19.646788990825687,428.3
치지직,광살탄,20.4,35,20.980392156862745,428
SOOP,싸패!,22.7,50,18.819383259911895,427.2
SOOP,사만다_,55.1,14,7.73502722323049,426.2
SOOP,모리_,3.8,205,110.92105263157895,421.5
SOOP,옥맨,2.8,198,150.46428571428572,421.3
치지직,낭지킴,16,51,26.21875,419.5
SOOP,삐삐♪,25.4,79,16.3503937007874,415.3
치지직,초깨비,9.8,64,42.3469387755102,415
치지직,예나츄,21.3,42,19.36150234741784,412.4
치지직,루 다,1.8,274,228.5,411.3
SOOP,장지수,2.5,185,163.84,409.6
SOOP,마냥_,2.8,161,146,408.8
SOOP,김군,14.3,73,28.447552447552447,406.8
치지직,잗만한라마,31.8,21,12.751572327044025,405.5
치지직,꾸꾸몽,56.4,17,7.088652482269503,399.8
SOOP,도화εз,12.4,44,32.16129032258065,398.8
치지직,육두희,53.2,26,7.484962406015038,398.2
