플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,이선생,93.6,122,109,64,27.3,437,276.7032967032967,7554
치지직,일루전입니다,98.8,88,117,86,18.7,711,229.33689839572193,4288.6
SOOP,하루묭.,99.2,106,132,63,37.6,517,213.72340425531914,8036
SOOP,칸_김동하,100.4,56,153,70,40,1195,173.4625,6938.5
SOOP,나나문,102,120,112,83,19.8,453,242.71212121212122,4805.7
SOOP,블랙워크,102.2,61,75,150,3.3,1098,495.3030303030303,1634.5
SOOP,쥐돌이쥐돌이,102.8,46,165,69,47.1,1501,148.4288747346072,6991
치지직,바이올렛잇고,103.2,114,92,109,7,473,356.48571428571427,2495.4
SOOP,앵지,104.2,133,126,68,32.5,384,218.28923076923076,7094.4
SOOP,꿀탱탱,104.6,125,144,55,52.1,425,187.489443378119,9768.2
치지직,설백,105.4,109,87,122,5.8,498,379.13793103448273,2199
SOOP,진성준짱,106,140,135,60,42.9,325,203.04662004662003,8710.7
SOOP,민결희,106.2,77,65,162,2.5,802,569.52,1423.8
SOOP,파니_,107.4,119,143,66,39.5,454,188.0379746835443,7427.5
SOOP,모카:b,109,73,124,112,11.2,861,220.96428571428572,2474.8
치지직,아야 AYA,109.2,76,116,119,10,806,230.44,2304.4
치지직,핑맨,109.2,78,51,183,1.5,792,734.9333333333333,1102.4
치지직,양아지,110.6,79,55,182,1.6,766,691.9375,1107.1
SOOP,성기사샬롯,112,92,121,113,11,654,224.57272727272726,2470.3
SOOP,유설아♡,112.8,108,108,120,8,500,280.5,2244
치지직,눈꽃,113.4,99,113,121,9.3,570,238.67741935483872,2219.7
SOOP,안산저격수,114.2,117,156,71,40.3,459,167.56079404466502,6752.7
SOOP,뮤즈_MUSE,115,95,146,94,17.8,613,183.47191011235955,3265.8
SOOP,베베리,115.6,112,98,135,5.9,478,320.93220338983053,1893.5
치지직,행돌,115.8,91,70,174,2.5,684,510.88,1277.2
치지직,쪼낙,117.8,117,157,79,32.8,459,167.3079268292683,5487.7
SOOP,빙밍_,118.8,126,131,103,12.6,420,213.82539682539684,2694.2
치지직,Akaros83,118.8,130,133,99,13.8,404,212.1014492753623,2927
치지직,방찌,119,71,67,195,1.8,926,553.2222222222222,995.8
SOOP,한둬얼,119.4,93,73,179,2.3,643,503.4782608695652,1158
치지직,볼가지 bug,119.4,141,147,81,29.7,320,182.5016835016835,5420.3
