플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,휴이휴이 Hyu2,12.1,45,20.00826446280992,242.1
치지직,Akie8,22.5,37,10.733333333333333,241.5
SOOP,김종국국,96.2,4,2.508316008316008,241.3
치지직,최윤주,15.1,25,15.834437086092715,239.1
치지직,어서옵냥,32.1,15,7.445482866043614,239
SOOP,쌀비,20.4,16,11.647058823529411,237.6
치지직,릴리 Lily Lue,15.3,23,15.379084967320262,235.3
치지직,츄츄챠,5.9,51,39.40677966101695,232.5
SOOP,아연링,14.8,22,15.68918918918919,232.2
치지직,양엔젤,37.6,19,6.175531914893617,232.2
SOOP,조규3,26.8,13,8.537313432835822,228.8
치지직,킴유아,83.5,10,2.7221556886227547,227.3
SOOP,뜌듸,27.1,13,8.387453874538746,227.3
치지직,연 구 대 상,6.3,47,36.01587301587302,226.9
SOOP,정수º,15.9,20,14.213836477987421,226
SOOP,삐딱냥,34.8,11,6.468390804597701,225.1
치지직,해나 Haena,3.1,98,72.25806451612904,224
치지직,i1ly,23.9,18,9.359832635983263,223.7
SOOP,강푸름_^,38.3,9,5.830287206266319,223.3
치지직,주수 몬,24.1,17,9.232365145228215,222.5
치지직,아 켄,36.7,17,6.05449591280654,222.2
치지직,빛나람 starnaram,7.2,54,30.51388888888889,219.7
치지직,너가 좀 알려줘,38.5,10,5.664935064935065,218.1
SOOP,천짱짱이,15.2,21,14.31578947368421,217.6
치지직,Python1,26,19,8.36923076923077,217.6
치지직,다정언니,40.1,11,5.418952618453865,217.3
치지직,훈톨이,16.6,25,13.078313253012048,217.1
치지직,네이키드 naked,3.3,83,64.84848484848484,214
치지직,사루코,15.5,23,13.780645161290323,213.6
치지직,민잉이,23.3,21,9.098712446351932,212
치지직,하시우v,35.1,19,5.98005698005698,209.9
치지직,임소다,20.2,15,10.257425742574258,207.2
SOOP,goblin2001,36.4,9,5.678571428571429,206.7
치지직,말렘,86.2,7,2.394431554524362,206.4
치지직,이삼둥,2.8,104,73.67857142857143,206.3
SOOP,마링유,11.1,27,18.52252252252252,205.6
치지직,드로시,4.4,76,46.56818181818182,204.9
치지직,프리리Freeree,22.3,16,9.15695067264574,204.2
치지직,장민돌,34.2,12,5.964912280701754,204
치지직,달무리빛,24,16,8.458333333333334,203
치지직,모베,12.8,33,15.71875,201.2
치지직,엄현빈,40.6,14,4.935960591133005,200.4
치지직,펭삼,18.2,20,11.005494505494505,200.3
치지직,자두뇨끼,2.2,135,90.86363636363636,199.9
치지직,앤단냥,12.3,26,16.252032520325205,199.9
치지직,유기롱,2.1,107,94.80952380952381,199.1
치지직,김갱쓰,38.9,12,5.095115681233933,198.2
치지직,rus1,6.9,56,28.333333333333332,195.5
SOOP,앙다봉=♥,8,32,23.8625,190.9
치지직,댄뷔 Danbi,15.3,28,12.457516339869281,190.6
치지직,오맑음님,2,114,94.05,188.1
SOOP,메메_,44.3,10,4.237020316027088,187.7
치지직,삐딱냥,35.9,15,5.225626740947075,187.6
치지직,에바자넝,20.9,17,8.913875598086124,186.3
치지직,초깨비,6.1,42,30.327868852459016,185
치지직,멜랴,3.1,90,59.645161290322584,184.9
치지직,느좋킴,43.9,10,4.184510250569476,183.7
SOOP,슈이,32.1,15,5.716510903426792,183.5
SOOP,멍염디,25.4,12,7.200787401574803,182.9
치지직,행성이 게임,21,18,8.704761904761904,182.8
치지직,새지,27.3,13,6.670329670329671,182.1
치지직,하파,21.8,15,8.325688073394495,181.5
치지직,aileen1,18.4,24,9.858695652173912,181.4
치지직,에임봇,3.5,65,51.51428571428571,180.3
치지직,쎄나츄,19.2,18,9.385416666666666,180.2
치지직,eo58,6.4,85,28,179.2
SOOP,만듀.,11.8,20,14.94915254237288,176.4
치지직,플로라임다,3.6,68,48.94444444444444,176.2
치지직,흑지로,8.8,27,19.977272727272727,175.8
치지직,프로겐,12.7,31,13.78740157480315,175.1
치지직,메인코,46,9,3.7891304347826087,174.3
SOOP,미미MIMI#,8.5,25,20.44705882352941,173.8
치지직,아리토리에스,30.7,18,5.648208469055374,173.4
치지직,SeungAn,7.6,38,22.68421052631579,172.4
SOOP,뜌덩,16.3,15,10.570552147239264,172.3
SOOP,수수한세리,10.4,21,16.548076923076923,172.1
치지직,므슈77,30.2,12,5.682119205298013,171.6
치지직,얌상츄,10.1,25,16.95049504950495,171.2
치지직,움팡,9.2,35,18.58695652173913,171
치지직,릴썬,18.7,14,9.096256684491978,170.1
SOOP,d햄비b,25.7,10,6.607003891050583,169.8
SOOP,빠삐코TV,48.7,5,3.4804928131416837,169.5
치지직,고ㄴl,31.5,10,5.374603174603174,169.3
치지직,비 라,18.1,17,9.276243093922652,167.9
치지직,달달한 피치쨩,9.3,27,17.93548387096774,166.8
치지직,알라쫀득쿠키,33.9,11,4.884955752212389,165.6
치지직,하하운,10.1,23,16.326732673267326,164.9
치지직,칠분,34.6,9,4.757225433526012,164.6
치지직,희재네케찹도둑,6,37,27.4,164.4
치지직,혤미 HM,15.3,21,10.718954248366012,164
치지직,중괄호,3.6,72,45.5,163.8
SOOP,유후피아노래,2.6,75,62.80769230769231,163.3
치지직,배추맨,18.1,27,9.022099447513812,163.3
치지직,단찌 Danzzi,18.8,15,8.632978723404255,162.3
치지직,불녀,18.7,16,8.641711229946525,161.6
치지직,회피리,37.7,9,4.286472148541114,161.6
치지직,김까슬,20.3,13,7.921182266009852,160.8
치지직,나나는못말려,10.2,36,15.617647058823529,159.3
치지직,천룩희,17.1,19,9.304093567251462,159.1
치지직,용봉탕,2.6,80,61.15384615384615,159
치지직,꼼댕이,24.6,13,6.439024390243903,158.4
SOOP,시엘,17.5,11,9.022857142857143,157.9
SOOP,근모닝TV,15.6,18,10.025641025641026,156.4
SOOP,떵이。,7.7,26,20.272727272727273,156.1
치지직,김통수,31.3,14,4.980830670926518,155.9
SOOP,멍쩡이,20.6,12,7.563106796116505,155.8
치지직,카논제이,6.6,41,23.575757575757574,155.6
치지직,정크랫패스,34.1,17,4.560117302052786,155.5
치지직,그누그누gunugunu,32.6,11,4.769938650306749,155.5
치지직,체크메이트입니다,2.7,75,57.51851851851852,155.3
치지직,아이스초코1,14,24,11.092857142857143,155.3
SOOP,유지한,13.3,26,11.661654135338345,155.1
치지직,정 유현,8.8,32,17.602272727272727,154.9
SOOP,요디딛,10.2,27,15.137254901960784,154.4
치지직,깅구루,10.5,25,14.666666666666666,154
치지직,현 냥 0w0,24,12,6.408333333333333,153.8
SOOP,히몽이,28.6,10,5.353146853146853,153.1
치지직,유예니,13.1,18,11.65648854961832,152.7
SOOP,사만다_,15.5,14,9.851612903225806,152.7
치지직,AME33,25.6,12,5.93359375,151.9
치지직,도 마 도,33.2,14,4.563253012048193,151.5
치지직,기령,2.1,82,72.0952380952381,151.4
SOOP,하민7,22.8,9,6.600877192982456,150.5
SOOP,지유_♥,9.1,22,16.494505494505493,150.1
치지직,윈 트,14.1,22,10.617021276595745,149.7
치지직,올 망,8.4,29,17.666666666666668,148.4
치지직,TWOSUNPLACE,54.1,9,2.7190388170055453,147.1
치지직,롱이롱,3.1,59,47.41935483870968,147
SOOP,앨리스얌,2.6,87,56.34615384615385,146.5
치지직,윤니,9.9,27,14.767676767676768,146.2
SOOP,독고공주,8.5,23,17.129411764705882,145.6
치지직,욱동2,11.8,42,12.322033898305085,145.4
치지직,쫀띠,57.7,8,2.5077989601386483,144.7
치지직,이써연,7.1,30,20.183098591549296,143.3
치지직,축닭이,5.2,47,27.365384615384617,142.3
치지직,귤 복 복,3.8,72,37.26315789473684,141.6
치지직,겜타,2.1,83,67.28571428571429,141.3
치지직,다래임,5.8,54,24.344827586206897,141.2
치지직,하나츠 nacheu,2,101,69.85,139.7
치지직,볼빨간고라니,44.6,12,3.118834080717489,139.1
치지직,머라냥 I Meolanyang,9.6,23,14.447916666666666,138.7
치지직,박평구천,25.2,14,5.488095238095238,138.3
치지직,티네케,8.6,24,16.069767441860463,138.2
치지직,제이큐브,2.3,98,60,138
치지직,솜달이,21.3,13,6.455399061032864,137.5
치지직,프로펫 Prophet,3.3,55,41.60606060606061,137.3
SOOP,펠리칸인디용,16.2,21,8.462962962962964,137.1
치지직,dozzy,22.8,14,6.0131578947368425,137.1
치지직,Cav1nGhost,25.8,16,5.310077519379845,137
치지직,뽀시루,10.4,21,13.153846153846153,136.8
치지직,임참직,22,15,6.218181818181818,136.8
SOOP,솔직한돼지,54,4,2.52037037037037,136.1
치지직,선드 SeonD,14.3,19,9.496503496503497,135.8
치지직,불멸의라볶이,25.3,17,5.363636363636363,135.7
치지직,탐랑,4.5,43,30.066666666666666,135.3
치지직,양먕양,15.1,15,8.947019867549669,135.1
SOOP,므슈77,30.3,6,4.432343234323432,134.3
SOOP,유제이와냥이,20.7,10,6.463768115942029,133.8
치지직,햇밤식,5.7,33,23.385964912280702,133.3
SOOP,베니_VENY,7.1,25,18.718309859154928,132.9
치지직,김흑둥이,28.9,11,4.591695501730104,132.7
치지직,얼도우,12.1,22,10.958677685950413,132.6
SOOP,대박제상,11.9,18,11.067226890756302,131.7
치지직,녕지,14.7,20,8.918367346938776,131.1
SOOP,광살탄,24.8,8,5.278225806451613,130.9
치지직,앤디게임,20.3,14,6.443349753694581,130.8
치지직,김 엘렌,22.3,11,5.8475336322869955,130.4
치지직,삶은구운계란,18.3,18,7.120218579234972,130.3
치지직,잉닝밍,18.6,13,6.989247311827957,130
치지직,0칠빵0,15.5,15,8.35483870967742,129.5
SOOP,박멘탈,6.8,22,19,129.2
치지직,초사샤샤,7.4,25,17.41891891891892,128.9
치지직,아델리 Adelie,11.2,18,11.491071428571429,128.7
치지직,Dmei0,33.5,6,3.8119402985074626,127.7
치지직,준버드,3.2,47,39.84375,127.5
치지직,테나님,6.7,24,18.80597014925373,126
치지직,미즈야,17.6,15,7.142045454545454,125.7
치지직,신바람 baram,22.6,17,5.553097345132743,125.5
치지직,김고도,29.8,14,4.201342281879195,125.2
치지직,반창고chango,22.2,14,5.63963963963964,125.2
치지직,박주녕,41.1,8,3.0145985401459856,123.9
치지직,백하누,11.1,22,11.162162162162161,123.9
치지직,버팔로윙봉,19.9,11,6.221105527638191,123.8
치지직,까복치,21.7,10,5.695852534562212,123.6
SOOP,자르반킹,9.3,19,13.268817204301076,123.4
SOOP,빵찌-_-,8.7,21,14.10344827586207,122.7
치지직,닝 야,20.4,14,6,122.4
치지직,미오29살,8.1,27,15.098765432098766,122.3
치지직,김쑤앙,8.3,21,14.710843373493976,122.1
치지직,쿄 하,16,12,7.63125,122.1
치지직,KID030,32,9,3.809375,121.9
치지직,외화서리범,19.3,13,6.300518134715026,121.6
치지직,무미띠,14.1,14,8.595744680851064,121.2
치지직,곰돌정호,15.4,33,7.8441558441558445,120.8
치지직,김 한량,37.8,9,3.1904761904761907,120.6
치지직,구길동,11.4,18,10.517543859649123,119.9
치지직,정재미,13.6,18,8.816176470588236,119.9
SOOP,키이세,1.1,113,107.81818181818181,118.6
SOOP,월해란,12.5,17,9.464,118.3
치지직,치로미,11.7,18,10.085470085470085,118
치지직,선준,2.4,60,49.125,117.9
치지직,낑물개,25.2,12,4.674603174603175,117.8
치지직,김 민트,22.6,11,5.212389380530974,117.8
SOOP,훈논,27.5,7,4.261818181818182,117.2
치지직,수이수이,7.1,22,16.507042253521128,117.2
SOOP,얀시로,4.3,36,27.162790697674417,116.8
치지직,Trekking,26.7,10,4.3745318352059925,116.8
치지직,도하비,25.1,10,4.637450199203188,116.4
치지직,카야jamkaya,9.2,19,12.543478260869565,115.4
치지직,카라코,16.5,17,6.987878787878788,115.3
치지직,한 유 월,2.2,72,52.36363636363637,115.2
SOOP,각꿍2,20.5,10,5.619512195121951,115.2
SOOP,킴슈,16.5,11,6.957575757575758,114.8
치지직,워니이 wonyi,2.8,53,40.42857142857143,113.2
치지직,구름위에달,15.7,13,7.165605095541402,112.5
치지직,현브,10.1,29,11.07920792079208,111.9
SOOP,lyn.z♡,31,6,3.6032258064516127,111.7
SOOP,suna03,33.9,5,3.274336283185841,111
SOOP,화려희,9.3,18,11.881720430107526,110.5
치지직,하루나엘,2.3,71,47.78260869565217,109.9
치지직,조근우,4.4,38,24.954545454545453,109.8
SOOP,세웅99,29.5,6,3.7084745762711866,109.4
치지직,navi2,16.4,21,6.652439024390244,109.1
SOOP,미로。,2.2,86,49.59090909090909,109.1
치지직,송찬묵,32.6,7,3.3435582822085887,109
치지직,이 늘,1.6,104,67.875,108.6
치지직,현식1111,23.4,11,4.615384615384615,108
치지직,발컨 테레사,38.6,10,2.795336787564767,107.9
치지직,하랑히,2.9,55,37.06896551724138,107.5
SOOP,담현,29.4,5,3.6530612244897958,107.4
치지직,뽀 얌,16.6,13,6.463855421686747,107.3
SOOP,머라냥,9.6,17,11.145833333333334,107
SOOP,킴딸기,9.3,17,11.46236559139785,106.6
치지직,고요히 GoYoHi,26,10,4.065384615384615,105.7
치지직,현 수 아,7.2,20,14.625,105.3
치지직,이쥐,6.2,24,16.870967741935484,104.6
SOOP,현주♥,6.2,22,16.870967741935484,104.6
치지직,아댕 ADANG,22.1,8,4.714932126696833,104.2
치지직,꿀 뀨,6.5,21,15.784615384615385,102.6
치지직,앵직,26.1,16,3.9118773946360155,102.1
치지직,앵 두몽,18.1,13,5.613259668508287,101.6
SOOP,뚜덩,7.2,20,14.083333333333334,101.4
치지직,김조승,10.2,21,9.92156862745098,101.2
치지직,디룽지,12.4,13,8.096774193548388,100.4
치지직,주해우,24.9,9,4.0120481927710845,99.9
치지직,혼 광,19.8,11,5.045454545454546,99.9
치지직,비글명수,7.5,25,13.32,99.9
SOOP,나하로,4.7,24,21.19148936170213,99.6
치지직,호루니 Horuni,16.1,15,6.15527950310559,99.1
SOOP,유시아-,11.5,11,8.57391304347826,98.6
치지직,삼다수빈,23.3,11,4.23175965665236,98.6
치지직,록시 스윗랜드,7.4,17,13.31081081081081,98.5
치지직,먼지샴푸,13.1,15,7.5038167938931295,98.3
치지직,갇핑거,6.7,24,14.611940298507463,97.9
