플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,Chief하랑,1705.8,1475,1630,1897,3.5,8,4.571428571428571,16
SOOP,독주_,1705.8,2081,1887,1337,9,5,3.6777777777777776,33.1
치지직,늘무베어,1706,1834,2101,1247,12.1,6,3.041322314049587,36.8
치지직,리트밍,1707,1475,1339,2191,1.8,8,5.944444444444445,10.7
SOOP,비이퐁,1708.6,2081,1920,1311,9.5,5,3.5894736842105264,34.1
치지직,단곰Dangom,1709.6,944,2213,1589,8.4,14,2.7976190476190474,23.5
치지직,량타,1709.8,1475,1957,1580,6.8,8,3.485294117647059,23.7
치지직,템포XD,1712.2,2081,2490,750,37.1,5,2.1671159029649596,80.4
치지직,자완,1713,1475,2340,1205,15.7,8,2.4713375796178343,38.8
치지직,9룡포,1715.6,1656,1640,1821,3.9,7,4.538461538461538,17.7
SOOP,은구띵,1716.2,2081,1555,1695,4.3,5,4.883720930232558,21
SOOP,고한수,1716.4,1834,1816,1558,6.2,6,3.935483870967742,24.4
치지직,정카임,1716.6,1475,1286,2268,1.5,8,6.333333333333333,9.5
SOOP,차차:）,1716.8,1834,1646,1729,4.4,6,4.5,19.8
치지직,연총,1717.6,1656,1988,1478,8.1,7,3.3950617283950617,27.5
치지직,냥나이퍼,1717.6,1834,2363,1014,21.6,6,2.4212962962962963,52.3
치지직,과학잡지,1718,1656,1878,1589,6.3,7,3.7301587301587302,23.5
치지직,뮤령씨,1718.4,1656,1348,2120,2,7,5.9,11.8
SOOP,김도도,1718.4,1236,1240,2438,1.1,10,6.636363636363637,7.3
치지직,최노동,1719.8,2081,2266,993,20.2,5,2.6732673267326734,54
치지직,달미호,1720.2,1475,1359,2204,1.8,8,5.833333333333333,10.5
치지직,신쇼,1720.4,1834,1985,1399,9,6,3.411111111111111,30.7
SOOP,올든25,1720.6,2081,1519,1742,3.9,5,5,19.5
치지직,젠틀스컬,1720.8,1834,1943,1442,8.2,6,3.524390243902439,28.9
치지직,또 또s2,1721.2,1656,1541,1934,3.1,7,4.935483870967742,15.3
치지직,버튜버시드,1721.4,1475,1767,1799,4.5,8,4.066666666666666,18.3
SOOP,조미니얌,1721.6,1656,1379,2097,2.1,7,5.761904761904762,12.1
치지직,솔아리,1723.4,1475,1425,2146,2.1,8,5.428571428571429,11.4
치지직,헬로밍구,1724.2,1475,2470,1103,20.8,8,2.2115384615384617,46
치지직,솔티플럼,1724.6,1337,1252,2391,1.2,9,6.583333333333333,7.9
치지직,조짐승,1724.8,1834,2311,1084,18.7,6,2.53475935828877,47.4
치지직,강김모,1725,1475,1702,1873,3.8,8,4.315789473684211,16.4
치지직,저거랑,1726.4,1834,1946,1453,8.1,6,3.5185185185185186,28.5
치지직,늘찬해,1726.4,1834,1933,1466,7.9,6,3.5443037974683542,28
치지직,꽃 토끼,1727,1475,1646,1934,3.4,8,4.5,15.3
SOOP,가쿠인,1727.4,2081,1812,1466,7.1,5,3.943661971830986,28
SOOP,BJ기린보이,1728,2364,2012,1126,13.3,4,3.308270676691729,44
치지직,니마,1729,2081,2008,1274,10.7,5,3.3271028037383177,35.6
치지직,이호세,1729.6,1834,2224,1183,14.6,6,2.76027397260274,40.3
치지직,체리트리,1730.2,1475,1708,1880,3.8,8,4.2894736842105265,16.3
SOOP,BJ_S2,1730.8,1656,1486,2013,2.6,7,5.153846153846154,13.4
치지직,아음 Aheum,1731,1337,1228,2431,1.1,9,6.7272727272727275,7.4
씨미,민코,1732,1236,2493,1219,17.7,10,2.1638418079096047,38.3
치지직,좋은곳가자1,1732.6,417,2775,1348,20.5,37,1.5951219512195123,32.7
치지직,이지이모,1734.4,1656,1323,2185,1.8,7,6,10.8
SOOP,람달_,1734.4,1656,1323,2185,1.8,7,6,10.8
치지직,천방a,1735.8,1475,1545,2057,2.6,8,4.923076923076923,12.8
치지직,설홍ㅇ,1736,1656,1888,1624,6.2,7,3.6774193548387095,22.8
SOOP,깽맨,1737.6,2364,1894,1268,9.8,4,3.663265306122449,35.9
치지직,노이로제,1738,1834,1997,1431,8.8,6,3.352272727272727,29.5
치지직,청양양,1738.4,1656,1929,1589,6.6,7,3.5606060606060606,23.5
SOOP,간웅이다,1740,2364,2072,1096,14.9,4,3.140939597315436,46.8
치지직,파다쿠,1740.8,1834,2278,1157,15.9,6,2.641509433962264,42
치지직,게임박사 최박사,1741.2,1834,2075,1361,10.3,6,3.116504854368932,32.1
치지직,이든 IIDEN,1742.2,1475,1884,1734,5.3,8,3.7169811320754715,19.7
치지직,앱시리,1742.8,1656,1776,1753,4.8,7,4.041666666666667,19.4
씨미,딸기우유,1743,1337,1365,2324,1.5,9,5.8,8.7
SOOP,세로-,1743,1475,1397,2223,1.8,8,5.611111111111111,10.1
SOOP,류창이,1743.6,1656,1319,2212,1.7,7,6.0588235294117645,10.3
치지직,별 나래,1744,1656,1917,1615,6.4,7,3.59375,23
치지직,겜알마린,1747,2081,2202,1125,15.6,5,2.826923076923077,44.1
치지직,프랙처,1748.2,2081,2271,1059,18.5,5,2.6594594594594594,49.2
치지직,감뀰소녀,1748.8,1656,1906,1638,6.2,7,3.629032258064516,22.5
치지직,김페포,1749,1475,1460,2175,2.1,8,5.238095238095238,11
치지직,거위적 오리두기,1750,1834,2138,1320,11.3,6,2.982300884955752,33.7
치지직,안 냐,1752,1236,1206,2556,0.9,10,6.888888888888889,6.2
치지직,뉸새,1752.6,1475,1449,2195,2,8,5.3,10.6
치지직,괴몽,1753.2,1834,2292,1174,15.7,6,2.5923566878980893,40.7
치지직,깡미,1753.6,1656,2536,1020,25.2,7,2.0634920634920637,52
치지직,짱 토리,1753.6,1236,1017,2749,0.5,10,8.8,4.4
치지직,탸턍이,1754,1656,1950,1607,6.6,7,3.5,23.1
치지직,갇핑거,1754.6,1475,1715,1934,3.6,8,4.25,15.3
SOOP,댕거,1754.6,2081,2136,1210,12.9,5,2.992248062015504,38.6
치지직,블레아그론,1754.6,2081,2179,1167,14.3,5,2.8811188811188813,41.2
치지직,리그너,1756.2,2081,2478,872,29.1,5,2.1924398625429555,63.8
치지직,르 아,1756.4,1656,1680,1883,3.7,7,4.378378378378378,16.2
치지직,고미적,1756.6,1475,1415,2239,1.8,8,5.5,9.9
치지직,한사련,1756.8,1236,1461,2313,1.7,10,5.235294117647059,8.9
치지직,AURA1,1757.6,1834,2162,1315,11.7,6,2.905982905982906,34
SOOP,해피게맛살,1758.2,2081,1670,1685,4.8,5,4.416666666666667,21.2
치지직,집사있는야옹,1759.4,1337,1389,2341,1.5,9,5.666666666666667,8.5
치지직,코모링,1760.4,1656,1605,1968,3.1,7,4.67741935483871,14.5
씨미,야나기,1761.2,944,1166,2765,0.6,14,7.166666666666667,4.3
치지직,조아서 zoaseo,1762,1834,2206,1282,12.5,6,2.816,35.2
씨미,뉸새,1762.8,1834,1987,1503,7.8,6,3.3974358974358974,26.5
치지직,풀잎y,1762.8,1656,2073,1506,8.4,7,3.130952380952381,26.3
치지직,츄섯쮸,1765.8,1475,1664,2013,3,8,4.466666666666667,13.4
치지직,마카뽀,1766.8,1656,1537,2052,2.6,7,4.961538461538462,12.9
치지직,아르카딘,1767.4,1475,2502,1179,19,8,2.136842105263158,40.6
치지직,바라 BARRA,1770,944,1058,2895,0.4,14,8.25,3.3
치지직,정시온,1770.4,1834,2009,1500,8,6,3.325,26.6
치지직,모부이,1772.2,1475,1840,1853,4.4,8,3.8636363636363638,17
치지직,메리 MERRY,1772.8,1834,2369,1146,17.8,6,2.404494382022472,42.8
치지직,김엿츠,1773,2081,2156,1236,12.8,5,2.921875,37.4
치지직,독크햄,1776.4,1834,2018,1506,8,6,3.2875,26.3
SOOP,신카이타쿠야,1778.4,1834,1536,1993,2.8,6,4.964285714285714,13.9
치지직,영몽이,1780.6,2081,2336,1075,19.4,5,2.479381443298969,48.1
치지직,국티Gugty,1781.6,1834,2237,1300,12.6,6,2.7301587301587302,34.4
치지직,유하유,1781.8,1475,1404,2313,1.6,8,5.5625,8.9
치지직,박건무,1782,1656,1818,1809,4.6,7,3.9347826086956523,18.1
치지직,은솜e,1782.4,1834,1427,2112,2.2,6,5.409090909090909,11.9
치지직,뜌몽,1782.8,1834,2321,1219,15.3,6,2.503267973856209,38.3
치지직,뽀땃쥐,1784.2,1337,1262,2530,1,9,6.5,6.5
치지직,엔라스 와 타코미,1785.4,1337,1185,2610,0.8,9,7,5.6
치지직,종이의집,1787.4,1337,1035,2765,0.5,9,8.6,4.3
SOOP,갓딘:),1787.8,2081,2169,1260,12.5,5,2.896,36.2
치지직,츠키노 레비,1788.2,1475,1707,2026,3.1,8,4.290322580645161,13.3
치지직,화난 오리,1788.2,2081,2319,1111,17.9,5,2.5083798882681565,44.9
치지직,작음,1788.8,1834,2089,1466,9.1,6,3.076923076923077,28
치지직,스노웁,1790.4,1834,1781,1778,4.7,6,4.0212765957446805,18.9
치지직,성승생,1792.6,1475,1731,2013,3.2,8,4.1875,13.4
치지직,라이무,1793,1475,2367,1378,13,8,2.4153846153846152,31.4
치지직,김고라 MoraGora,1794,1144,966,2947,0.3,11,9.333333333333334,2.8
치지직,김머만,1794.8,1834,1466,2104,2.3,6,5.217391304347826,12
치지직,네즈404,1794.8,1656,1709,1950,3.5,7,4.285714285714286,15
치지직,밤이도,1795,1337,2545,1274,17.4,9,2.045977011494253,35.6
치지직,스리브,1796,1834,2387,1186,16.9,6,2.366863905325444,40
치지직,목 소 리,1796,1834,1909,1664,6,6,3.6166666666666667,21.7
치지직,김키드,1797,2081,1863,1589,6.2,5,3.7903225806451615,23.5
치지직,잉닝밍,1797.2,1656,1300,2365,1.3,7,6.230769230769231,8.1
치지직,ㅇ선오,1797.6,1656,1546,2120,2.4,7,4.916666666666667,11.8
치지직,미선화,1799.2,1656,2148,1522,8.7,7,2.954022988505747,25.7
SOOP,아픈겨울이,1799.8,1475,1206,2556,0.9,8,6.888888888888889,6.2
치지직,푸른선장,1801.2,1834,1551,2035,2.7,6,4.888888888888889,13.2
치지직,앗 구,1801.4,1337,1842,1993,3.6,9,3.861111111111111,13.9
