플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,듀단.,1.1,217,203.54545454545453,223.9
치지직,후라희,10.1,61,21.93069306930693,221.5
치지직,민지림,28.7,14,7.7177700348432055,221.5
치지직,아일린8초,53.9,14,4.1020408163265305,221.1
SOOP,크앙희,3.6,66,61.361111111111114,220.9
SOOP,성문_,28.6,12,7.646853146853147,218.7
치지직,따람지,12.5,23,17.36,217
치지직,뿌닛 PPUNIT,15.9,23,13.59748427672956,216.2
치지직,블루비틀,32.5,12,6.64,215.8
치지직,재마니,15.8,21,13.537974683544304,213.9
치지직,이도나,10,32,21.37,213.7
치지직,린다비,36.4,12,5.84065934065934,212.6
치지직,로쥬마리,3.4,70,62.35294117647059,212
SOOP,눈길.,11.7,33,18.102564102564102,211.8
치지직,유다히,5,46,42.22,211.1
SOOP,현신_,30.2,11,6.943708609271523,209.7
치지직,차금지,44,12,4.738636363636363,208.5
치지직,뮤이,19.9,17,10.472361809045227,208.4
SOOP,마또,7.4,36,28.094594594594593,207.9
치지직,샘물남,13.2,26,15.583333333333334,205.7
SOOP,히키☆,8.7,30,23.551724137931036,204.9
치지직,감쏘야,2.7,88,75.62962962962963,204.2
치지직,밍쿠 MingKu,9.6,39,21.260416666666668,204.1
치지직,카 알,8.4,34,23.964285714285715,201.3
치지직,정묘린,28.1,36,7.153024911032029,201
치지직,소고기2,48.5,19,4.142268041237114,200.9
SOOP,미코!,2.7,78,74,199.8
치지직,아오세이 준,3,77,66.3,198.9
치지직,혜구 hyegoo,10.7,30,18.570093457943926,198.7
치지직,젠깅이숲,14.8,20,13.39864864864865,198.3
치지직,도쨩,9.2,33,21.52173913043478,198
치지직,연 곰 연주하는곰탱,3.9,90,50.743589743589745,197.9
치지직,김온핑,9.4,30,20.96808510638298,197.1
SOOP,만조,5.4,49,35.925925925925924,194
치지직,땽땽,15.2,45,12.743421052631579,193.7
치지직,레아나 Reana,3.8,60,50.94736842105263,193.6
치지직,연 구 대 상,6.5,41,29.553846153846155,192.1
치지직,유나욘,10.8,25,17.685185185185187,191
치지직,뮨1,19.4,17,9.788659793814434,189.9
치지직,모몽지,12.6,26,15.007936507936508,189.1
SOOP,VG신선한망치,29.7,9,6.356902356902357,188.8
치지직,정 유현,12.5,36,15.104,188.8
치지직,이찰스,6.8,35,27.573529411764707,187.5
치지직,코코론,5.8,52,32.293103448275865,187.3
치지직,세피람,6.4,34,29.1875,186.8
SOOP,천필,12.5,18,14.904,186.3
치지직,고먐미님,23.3,17,7.9957081545064375,186.3
치지직,연 하젤콩,13.3,21,13.947368421052632,185.5
치지직,설백,0.5,430,367.6,183.8
치지직,레코드진,24.6,16,7.451219512195122,183.3
치지직,캐니 canny,5.8,45,31.551724137931036,183
SOOP,다훈갓_,11.8,20,15.508474576271187,183
